"dataset","metodo","repeticion","fold","n_train","n_sinteticos","accuracy","f1_macro","loglik_holdout","loglik_media","prob_media_observada","l1_market_share","n_valid","precision_1","recall_1","f1_1","precision_2","recall_2","f1_2","precision_3","recall_3","f1_3","precision_4","recall_4","f1_4","beta_asc_cycling","se_asc_cycling","beta_asc_walking","se_asc_walking","beta_asc_hsr","se_asc_hsr","beta_asc_car","se_asc_car","beta_b_tc","se_b_tc","beta_b_tw","se_b_tw","beta_b_lsw","se_b_lsw","beta_b_lshw","se_b_lshw","beta_b_sdw","se_b_sdw","beta_b_swd","se_b_swd","beta_b_th","se_b_th","beta_b_lsh","se_b_lsh","beta_b_lshh","se_b_lshh","beta_b_sh","se_b_sh","beta_b_at","se_b_at","beta_b_sdh","se_b_sdh","beta_b_swdh","se_b_swdh","beta_b_ttc","se_b_ttc","beta_b_lsc","se_b_lsc","beta_b_lshc","se_b_lshc","beta_b_sdc","se_b_sdc","beta_b_swdc","se_b_swdc","beta_b_parking","se_b_parking","loglik_train","loglik_nula","rho2","convergio","vot"
"whalen","ROS",1,4,2276,1175,0.738181818181818,0.650012678962079,-161.593266573641,-0.587611878449603,0.635893215295391,0.274393425710276,275,0.242424242424242,0.8,0.372093023255814,0.909836065573771,0.78169014084507,0.840909090909091,0.683333333333333,0.611940298507463,0.645669291338583,0.716666666666667,0.767857142857143,0.741379310344828,0,NA,10.8237847704893,1.27822830113653,11.8353565533657,1.17354134512604,9.2344628813732,1.23950588948453,3.97462254833144,0.393783591495506,0.00736176272183418,0.00873377613677405,-3.19866655524774,0.447553851792695,-3.73537862973201,0.489624019729014,-0.0426909018780819,0.041585275626143,-0.0210770190717896,0.0181560830358512,-0.0167203818633521,0.00477940466915607,-2.93751967485004,0.415692932343174,-5.24362337054616,0.455958808581329,0.41768725698166,0.121273856728006,-0.0783125346557934,0.00997622786638928,0.0828225459040554,0.0418245405932919,-0.0871449334681185,0.0173091391662963,0.394016745371245,0.153260774717627,-2.73891417099586,0.434115751679367,-5.45057352656659,0.489468110030334,0.0921147280061838,0.0475905285677508,-0.0770846716478297,0.0203207265223782,2.65847934661282,0.327192809255558,-1240.19664990633,-2070.10651307883,0.400902010562825,TRUE,NA
"whalen","ROS",2,0,2276,1176,0.710144927536232,0.615964256732218,-182.860512100251,-0.66253808731975,0.610150890089755,0.241025549133411,276,0.210526315789474,0.8,0.333333333333333,0.862595419847328,0.795774647887324,0.827838827838828,0.66,0.485294117647059,0.559322033898305,0.736842105263158,0.75,0.743362831858407,0,NA,6.77681348785474,0.952414951478859,8.29763696416569,0.880641339738203,5.06005704909531,0.961794681552652,3.16715184139192,0.286444326404876,0.0142259957292543,0.00936063363084541,-2.39938377726028,0.412441847636881,-2.68724553721108,0.40411815345605,0.123560896200876,0.0520184645373342,-0.0531426686077882,0.0207057178073444,-0.0165149669503185,0.00539710543225858,-2.64394015147334,0.381392390083607,-4.69461538179516,0.361851329069343,0.268352053284009,0.126118243774245,-0.0788192427554813,0.00871666835034127,0.285989549637988,0.0568509931384522,-0.135568894861937,0.0223282723726565,0.512367423343002,0.153236598163317,-2.57172261023475,0.413498240058153,-4.82939539505408,0.402434191193516,0.318041908473678,0.0630432087500628,-0.129471726663564,0.0256529089418345,2.78801220548954,0.309656425775596,-1230.12047891989,-2058.7420271508,0.402489256693168,TRUE,NA
"whalen","ROS",2,1,2272,1171,0.763636363636364,0.697942256478842,-148.908488788274,-0.541485413775543,0.653526487541536,0.20679691284657,275,0.444444444444444,0.888888888888889,0.592592592592593,0.861111111111111,0.867132867132867,0.86411149825784,0.610169491525424,0.537313432835821,0.571428571428572,0.777777777777778,0.75,0.763636363636364,0,NA,5.15432366897116,0.719400527276922,7.67627009125844,0.735226079587869,4.5888379007535,0.840025007371315,3.38788269620874,0.265945846563001,0.0327171931165122,0.0102673371008848,-0.265413471591679,0.513614880933771,-0.60328744206362,0.438098893398133,0.0888441141636331,0.0394237545891121,-0.0351040201824891,0.0165052120850916,-0.0198113408478386,0.00464418251596563,-0.946197628664618,0.409807641580091,-3.19142726515456,0.389248525750788,0.48291941091044,0.127932337786097,-0.0793980006213153,0.00940557715952667,0.240088132741057,0.042232908905411,-0.12177890328461,0.0160771163987328,0.499907886594053,0.160914493301723,-0.898942488115768,0.450933671778434,-3.4816585737899,0.443397749857498,0.251744849588515,0.0483228239683272,-0.107248309042084,0.0198392702682305,2.21715120958544,0.27585277771331,-1233.78834539658,-2054.42679606402,0.399448864393546,TRUE,NA
"whalen","ROS",2,2,2276,1175,0.698181818181818,0.595222816399287,-177.913007283061,-0.646956390120221,0.631435914880115,0.236076411170933,275,0.285714285714286,0.666666666666667,0.4,0.87218045112782,0.816901408450704,0.843636363636364,0.538461538461538,0.417910447761194,0.470588235294118,0.608695652173913,0.736842105263158,0.666666666666667,0,NA,8.17511467292122,0.931197482339137,11.0614082509695,0.94612029697242,9.12367138623155,1.0134429079941,4.67137621957542,0.292875991988265,0.0183261719423498,0.00897715813326209,-0.52003583508786,0.754985700868689,0.300485826911504,0.700695484101148,0.143853312677147,0.048524445452302,-0.103508194673679,0.0193920349555938,-0.0161334160495507,0.00475463968573189,-2.06278932372249,0.58851619767049,-3.16555627845701,0.573927318535535,0.344602061784778,0.129582369964209,-0.0952176874743502,0.0122502032411923,0.338655207402049,0.049722336023552,-0.194475027545589,0.0190661148367589,0.25769022194675,0.139860636907922,-2.055517063647,0.626179419054201,-3.73048376203846,0.605287535880784,0.315525250776421,0.0544284528259127,-0.178829492268164,0.0217482811023807,3.09886134231198,0.414092092381429,-1139.6334239487,-2067.68936159593,0.448837216500894,TRUE,NA
"whalen","ROS",2,3,2276,1175,0.709090909090909,0.634638827386919,-169.536829681518,-0.616497562478245,0.628984364552448,0.233129207749117,275,0.294117647058824,1,0.454545454545455,0.875,0.788732394366197,0.82962962962963,0.5625,0.537313432835821,0.549618320610687,0.755102040816326,0.660714285714286,0.704761904761905,0,NA,4.00112801129502,0.561111354657454,7.3729863911558,0.670167181724187,5.28764571567182,0.738408181343875,2.96415415553134,0.215595166274833,0.0411336379966705,0.00916181618670581,-0.197529880625138,0.466869843960399,0.146938458225427,0.402952517163568,0.00140617183793648,0.0381522093642699,-0.0074442063833525,0.016051811192088,-0.0111472409443617,0.00499791073624097,-1.58205819832269,0.362708593914383,-3.30317753827793,0.356361391914137,0.370646624606159,0.125892865736618,-0.104081612865979,0.0108955642910808,0.183955660021199,0.0399867201451917,-0.101278429759527,0.0158980594624607,0.246388338584724,0.146069399169157,-1.90400026412489,0.396309680352796,-3.5136111316295,0.387699862968755,0.174295366364454,0.0471359057151296,-0.0860969131579024,0.0195423873470774,2.58736503525313,0.287596400196231,-1274.55200061964,-2076.63460790869,0.386241568080579,TRUE,NA
"whalen","ROS",2,4,2276,1175,0.752727272727273,0.682139326310843,-163.802714964627,-0.595646236235007,0.637008460897435,0.241066921714464,275,0.37037037037037,1,0.540540540540541,0.888059701492537,0.838028169014085,0.86231884057971,0.633333333333333,0.567164179104478,0.598425196850394,0.740740740740741,0.714285714285714,0.727272727272727,0,NA,5.27157462133918,0.723145106376624,7.01876063834176,0.741998961323388,4.41952652829738,0.819371031636483,2.98586817308849,0.22042691330728,0.0426627944283886,0.00962870783522343,-1.08263952920643,0.483627529758932,-0.548953031406982,0.430352450714735,-0.0394939506057907,0.040178292693054,-0.00329220229140207,0.0168435929099817,-0.0215733681509273,0.00484365421244123,-1.38166789066988,0.449332092155965,-2.61848549597622,0.439853607525386,0.457101247911614,0.12765657063673,-0.0745138401826013,0.0100537425587944,0.20618798472256,0.0429061766317085,-0.124161558284468,0.0158946703475658,0.366821698083675,0.148120612748166,-0.931261822286266,0.480900104528049,-2.91222717568331,0.479414259392183,0.235846879059528,0.0478603897096986,-0.131483484612736,0.0188893451250595,1.93162066599212,0.270939402003998,-1271.14316213363,-2057.08368988298,0.382065412124316,TRUE,NA
"whalen","ROS",3,0,2276,1176,0.655797101449275,0.588070393374741,-190.436802528066,-0.689988414956762,0.591511895094984,0.287516538178326,276,0.2,1,0.333333333333333,0.872727272727273,0.676056338028169,0.761904761904762,0.596491228070175,0.5,0.544,0.694915254237288,0.732142857142857,0.71304347826087,0,NA,4.51402328382664,0.712856253363819,7.36253168645863,0.72757746585162,5.05721935341682,0.846847492655709,2.70726356422077,0.219606627484887,0.0344985935473776,0.00997907580906859,-0.99500906902023,0.537783552920327,-0.844019147622141,0.4635575864903,0.0325910736904379,0.0409131374732727,-0.0268217164651888,0.0168443128187497,-0.0256200917389846,0.00557939455829052,-1.73324973078392,0.47073794243416,-3.12368772970481,0.447775418842952,0.174462852670016,0.124291053216447,-0.0851802021118726,0.0108427066565448,0.137153669363777,0.0437106393706365,-0.0998225031490662,0.0166872339573287,0.118368133945822,0.17581476637278,-1.58887757020193,0.509986893457553,-3.5729398154099,0.497955916883711,0.152602611904464,0.0492683322351762,-0.0914004708470373,0.0194858367955646,3.28085264028615,0.427803833299549,-1262.98016383431,-2047.28686025386,0.383095652908307,TRUE,NA
"whalen","ROS",3,1,2272,1171,0.756363636363636,0.659732720785332,-159.525929653377,-0.580094289648643,0.650769612672149,0.205327016871244,275,0.28,0.777777777777778,0.411764705882353,0.876811594202899,0.846153846153846,0.861209964412811,0.685185185185185,0.552238805970149,0.611570247933884,0.741379310344828,0.767857142857143,0.754385964912281,0,NA,9.02355354924916,1.20555367847228,10.3485503980806,1.1132972282761,7.60914745039468,1.16376961282007,3.6202080460043,0.34374819433837,0.00780300886569777,0.00919451615886272,-2.45172696572516,0.466191483263723,-2.25422320808806,0.456343445775395,-0.0352956270317966,0.0416926320069014,-0.027093391592273,0.0188311357892353,-0.0197431040190962,0.00477213031665439,-3.42439903944956,0.394076776970739,-4.65383529852426,0.374487420584095,0.536065322152781,0.123757162515874,-0.0977768505845806,0.0117946854676082,0.211030607375711,0.0411002248929063,-0.13643117384786,0.0168437848172635,0.263447413618759,0.131847392741989,-3.52994527985299,0.421751431327025,-4.74121785450753,0.408941970016052,0.249689260400156,0.0466909633825071,-0.130152102145602,0.0198454136727492,2.11166204033003,0.255425719025513,-1214.77592722603,-2066.55009620713,0.412172040031557,TRUE,NA
"whalen","ROS",3,2,2276,1175,0.72,0.641544752996073,-163.60117072805,-0.594913348102,0.635012469333637,0.238280115203005,275,0.318181818181818,0.777777777777778,0.451612903225806,0.875,0.788732394366197,0.82962962962963,0.53030303030303,0.522388059701492,0.526315789473684,0.745762711864407,0.771929824561403,0.758620689655172,0,NA,5.27218471729313,0.69323593579995,7.07384268800772,0.769510994738267,4.18285898043227,0.84585612979284,3.39185557677385,0.26331472093796,0.0254624014963886,0.00978160716039455,-0.0312787207057594,0.531676941337254,-0.462000722916923,0.473564488739738,0.0960040811277385,0.0437446615821619,-0.0441531869419793,0.0179223383731234,-0.0265126169609682,0.00515016954057292,-0.25343584270521,0.455689268175437,-2.97480915602896,0.435328398369273,0.533365143332791,0.130624009687951,-0.085156279577618,0.00926816051401862,0.314451834271266,0.0485952022221556,-0.143816429201018,0.0179126465232848,0.236358337397154,0.139021298808448,-0.125466373191779,0.488023493382134,-3.18152378933389,0.476278918823343,0.362380906268384,0.0545281501358989,-0.140153569301183,0.020773969616817,2.27529297116563,0.274508823449914,-1223.12899856248,-2061.9471830479,0.406808763765474,TRUE,NA
"whalen","ROS",3,3,2276,1175,0.709090909090909,0.618706019352655,-160.426341294407,-0.583368513797843,0.639083584317635,0.231687731644798,275,0.346153846153846,0.9,0.5,0.875912408759124,0.845070422535211,0.860215053763441,0.543478260869565,0.373134328358209,0.442477876106195,0.621212121212121,0.732142857142857,0.672131147540984,0,NA,5.72813892534939,0.736157391134828,7.90307212877131,0.781257323706568,5.55385713300453,0.840770173168757,3.50961755866024,0.260968927190772,0.0224429041946169,0.00924455270309565,-1.2011376423612,0.497965962665167,-0.86686570645391,0.446914147665792,0.126045548167881,0.0442731676545449,-0.0549335763233055,0.0179951128714781,-0.0169828973781494,0.00521334666905376,-1.84466790232739,0.430170742566378,-3.77321156737481,0.424115080222215,0.427723103752993,0.126341487783213,-0.0991248262605466,0.0106975308920654,0.303082600063262,0.0459142430368681,-0.132424582025836,0.0170907895275498,0.468101751199511,0.146354970846659,-1.54426315041775,0.450901382317568,-3.81011031675121,0.453464048130191,0.249756104161723,0.0514990018225427,-0.115918598713176,0.020623404826812,2.43631570402577,0.286744462601225,-1221.39465808453,-2071.97749061595,0.41051740976132,TRUE,NA
"whalen","ROS",3,4,2276,1175,0.76,0.666123703095911,-166.131201353573,-0.604113459467539,0.646193704627145,0.19968909608204,275,0.285714285714286,0.8,0.421052631578947,0.89051094890511,0.859154929577465,0.874551971326165,0.65,0.582089552238806,0.614173228346457,0.8,0.714285714285714,0.754716981132076,0,NA,7.46446475047005,0.79848798699991,9.44859297974206,0.800061483676985,6.90737713876552,0.897457932995581,4.27809385736889,0.243993082987746,0.021596557269973,0.0097188316272859,-0.981721786813882,0.610082900455746,-0.544451545383601,0.560093747072807,0.0845964300975694,0.0482512702558199,-0.0533404785099301,0.0175075933998321,-0.010181077734953,0.0050699272399998,-1.83659199234629,0.489227307334825,-3.13405925695707,0.484131276836456,0.381005898113034,0.124810928748879,-0.0822809258119911,0.0101655605323245,0.27670970877592,0.048320520900113,-0.144232317621883,0.0169462812387089,0.487614964273505,0.17370940572788,-1.99892042664204,0.525508022976502,-3.84792296607496,0.520988341806193,0.292210962550567,0.0546654833894032,-0.139416925017906,0.0210594374141869,2.51629498033649,0.298634608686147,-1187.04773463744,-2060.90068676037,0.424015071534858,TRUE,NA
"whalen","ROS",4,0,2276,1176,0.706521739130435,0.617590718533684,-162.548234424515,-0.588942878349693,0.624175469059183,0.317996987553049,276,0.275862068965517,0.8,0.41025641025641,0.917355371900826,0.78169014084507,0.844106463878327,0.578947368421053,0.485294117647059,0.528,0.623188405797101,0.767857142857143,0.688,0,NA,6.35458687118988,0.962609819103008,8.34926463042998,0.845760811327533,5.46395239648125,0.926692175198335,3.359481419863,0.274067377892347,0.00583718971672575,0.00777533381935661,-1.26675704430825,0.566511216698754,-1.59677631574035,0.575328924768602,0.085960924866423,0.046165379879005,-0.0391439204810305,0.0183840863333305,-0.0177244245549394,0.00499371194302091,-1.5670772247966,0.404400961782835,-3.72306947837177,0.425444522058074,0.464243655328101,0.122762186220075,-0.0822784204328182,0.0099870819929417,0.189950824936259,0.0464852732032508,-0.103918887314375,0.0173520042380062,0.445697386074276,0.141749087145316,-1.62527018749217,0.421878211947926,-4.11575611720368,0.451216124898057,0.233638274024627,0.0523138633669653,-0.103251053445086,0.0203987664633607,2.7826650889342,0.355127821881911,-1274.13620101029,-2071.41567750443,0.38489593622014,TRUE,NA
"whalen","ROS",4,1,2272,1171,0.687272727272727,0.586143209843165,-216.110520211277,-0.785856437131916,0.621322142436422,0.280144519477508,275,0.2,0.666666666666667,0.307692307692308,0.908333333333333,0.762237762237762,0.828897338403042,0.521739130434783,0.537313432835821,0.529411764705882,0.678571428571429,0.678571428571429,0.678571428571429,0,NA,30.9535862003414,NA,31.9431039186503,NA,29.1881298695757,NA,4.9858681255622,NA,-0.00351827308616287,NA,-20.8220846469332,NA,-21.2743108433775,NA,0.0168429249390063,NA,-0.076322594910097,NA,-0.0269154018369965,NA,-20.9651292537254,NA,-23.0655738677849,NA,0.480876754316079,NA,-0.0837803561018409,NA,0.211323016625461,NA,-0.168050770846562,NA,0.322211956348128,NA,-21.3427743997427,NA,-23.3289418075032,NA,0.231960006570873,NA,-0.158789728763785,NA,2.21035795045501,NA,-1164.33790524602,-2057.71117002902,0.434158728297325,FALSE,NA
"whalen","ROS",4,2,2276,1175,0.749090909090909,0.667698617920628,-176.17009346167,-0.640618521678801,0.632622873113824,0.182058714760043,275,0.310344827586207,1,0.473684210526316,0.851063829787234,0.845070422535211,0.848056537102473,0.68,0.507462686567164,0.581196581196581,0.781818181818182,0.754385964912281,0.767857142857143,0,NA,4.76263029878236,0.704854207292126,6.90170383041324,0.686888096668854,5.10146918740416,0.763182195165375,2.86045089574119,0.20993642594829,0.0291193594270786,0.0101557565130488,-1.11037866142997,0.501751138025685,-1.00051027798297,0.438799143830726,0.0276287246178679,0.0428533334109266,-0.0105129045806919,0.0178029518749148,-0.0202175633291627,0.00478027646097857,-1.94016421603694,0.37186109655813,-3.99546531794856,0.356710410862861,0.468100321533177,0.125181900800971,-0.0883078178426602,0.0100464903901548,0.203459898623459,0.0447649895348244,-0.0833329202154212,0.0183144315088528,0.0435988004336713,0.131446556177924,-1.90068649629616,0.387817132016467,-4.78414904351538,0.397324256301564,0.232001082157809,0.0495349308752066,-0.0842006958749552,0.0204842539446627,2.63156626754179,0.304808026705254,-1245.27230503905,-2074.44884623236,0.39970932168285,TRUE,NA
"whalen","ROS",4,3,2276,1175,0.683636363636364,0.607522304119703,-172.606430615432,-0.627659747692478,0.614870086415026,0.2104028228949,275,0.344827586206897,1,0.512820512820513,0.851851851851852,0.809859154929577,0.830324909747292,0.472727272727273,0.388059701492537,0.426229508196721,0.660714285714286,0.660714285714286,0.660714285714286,0,NA,5.69774812167327,0.897142828458545,8.22200284286894,0.885942989192015,5.72140130609938,0.963085017141834,3.44133399900999,0.303545915015478,0.0187266681982204,0.00996225012834829,-1.34842265489601,0.546627954759005,-0.666810460018176,0.481386314639025,0.0989512797743827,0.0425994727873885,-0.0481457438067744,0.0178223165202539,-0.020054168880073,0.00484091813845288,-1.92934622249771,0.447433952700913,-2.98653080400774,0.429290890853198,0.401694768266311,0.127234802689315,-0.0876728200963011,0.0107081687205072,0.231063713015655,0.0428018991262684,-0.138248296199141,0.0165535363423752,0.18802112842619,0.140004189588598,-1.61597528910907,0.484182240193849,-3.11801919011205,0.475641484949016,0.240935973847493,0.0489719896231597,-0.120909464947506,0.0200447799804296,2.52687176705156,0.284115772055974,-1249.7392969582,-2058.16875113827,0.392790656127183,TRUE,NA
"whalen","ROS",4,4,2276,1175,0.741818181818182,0.664189602313496,-156.852051548013,-0.570371096538229,0.643548470927484,0.235316699865027,275,0.333333333333333,0.9,0.486486486486486,0.879699248120301,0.823943661971831,0.850909090909091,0.620689655172414,0.537313432835821,0.576,0.736842105263158,0.75,0.743362831858407,0,NA,5.19433893388286,0.681131437094717,7.41153546129841,0.755685253374244,3.99093717174944,0.866273374608676,3.25882606357371,0.258072427218804,0.0224360781894732,0.00779525291171223,-0.570110460439265,0.511422602623496,-0.242953053028259,0.465355575588067,0.0378441898742969,0.0426886108850298,-0.0249366833792874,0.0168036951342063,-0.00933448737272365,0.00500765489883168,-1.2982490418998,0.490490977756863,-2.50660295737176,0.479456099061678,0.221630528509093,0.124695774602245,-0.105265405173434,0.0117198713185632,0.21330386453566,0.0420633331974121,-0.116447425827544,0.0154869961463638,0.701837888342705,0.175867794960891,-1.11652639965985,0.521434252119274,-2.75843339605803,0.508993500813085,0.216460737601786,0.0481779983992395,-0.100674192872161,0.0192758049286574,1.96409099697388,0.271574552747953,-1248.22389946416,-2068.34185567636,0.396509868018898,TRUE,NA
"whalen","ROS",5,0,2276,1176,0.713768115942029,0.634477513227513,-162.454953333911,-0.588604903383736,0.628738927249228,0.26330060629627,276,0.285714285714286,1,0.444444444444444,0.8828125,0.795774647887324,0.837037037037037,0.614035087719298,0.514705882352941,0.56,0.696428571428571,0.696428571428571,0.696428571428571,0,NA,4.06575254111197,0.589017226549267,6.32989629214869,0.626962132763456,4.51749478215697,0.734438640653711,2.87023405022529,0.196819629181119,0.0335590254819982,0.00973006299240106,-0.644530193869408,0.470016555476441,-0.0939370456227102,0.39948306944712,0.0733130411010965,0.0445207399506771,-0.0391767911252247,0.0182037244683011,-0.0194382173020819,0.00479008010239584,-1.45984661563863,0.414070652915781,-2.76254765343656,0.368703181681038,0.335263107855794,0.126895122917295,-0.065983817033094,0.00820372402214206,0.255480630465098,0.0513717651856871,-0.127986652930224,0.0201540530577334,0.264457741854159,0.156345081185419,-1.40193755607752,0.445779214386479,-3.60388104815137,0.414063121713531,0.231028941845138,0.0563904347291237,-0.117079822206901,0.0232023173227431,2.66918539999656,0.331227185303509,-1270.25782418396,-2059.25381239356,0.383146547288657,TRUE,NA
"whalen","ROS",5,1,2272,1171,0.749090909090909,0.65672152935223,-161.332530138775,-0.586663745959181,0.628680254444655,0.200630026370262,275,0.307692307692308,0.888888888888889,0.457142857142857,0.873239436619718,0.867132867132867,0.870175438596491,0.592592592592593,0.477611940298507,0.528925619834711,0.792452830188679,0.75,0.770642201834862,0,NA,5.86786972222449,0.933033230393784,8.69370045749894,0.86850308890946,5.28860226788903,0.963221444983496,3.32649021234433,0.279883085558238,0.0234393736548823,0.00985773334612754,-1.39135957538107,0.596248680788803,-0.902522819721211,0.564884309397131,0.0585797593754262,0.0405977190929162,-0.0327032318121107,0.0166178111028898,-0.0237836481322007,0.00490724885715961,-2.51648626242687,0.472044888572909,-3.93463328352312,0.462929616477416,0.301021667847976,0.125365751945793,-0.0739076837949835,0.0100925807994826,0.207646018467649,0.0422510725449004,-0.117389552670999,0.0160772666492991,0.409370799388036,0.155623657709695,-1.91653859288813,0.502219286963414,-3.79668779682836,0.501894635738493,0.263089499724233,0.0476589421811924,-0.118149037675532,0.0189331835208602,2.20229812521601,0.248352862644226,-1240.43016211865,-2055.94442449417,0.396661627940729,TRUE,NA
"whalen","ROS",5,2,2276,1175,0.752727272727273,0.672336795237559,-163.093737351902,-0.5930681358251,0.64339904286579,0.246526145463848,275,0.388888888888889,0.777777777777778,0.518518518518518,0.902255639097744,0.845070422535211,0.872727272727273,0.59375,0.567164179104478,0.580152671755725,0.7,0.736842105263158,0.717948717948718,0,NA,8.59220042472309,1.03599205275941,9.80391241791096,0.951608949773809,7.10381145542998,1.03388916425344,3.40033238777362,0.306435608997399,0.0233363737142081,0.00821799286012165,-2.66128521004876,0.425429520421823,-3.06197604435946,0.441148437754905,-0.0541694223044443,0.0387983745701872,0.00335155573743495,0.016794088911411,-0.0160727026094382,0.00529532934856557,-2.61246936101539,0.380127667760441,-4.72990605687348,0.409728748026065,0.526033053131955,0.125717486923215,-0.100657387844617,0.0107098899961043,0.151553130657153,0.0390582864403185,-0.092902803008515,0.0159226617680354,0.434790986084188,0.158336953713894,-2.83877612926207,0.406995870545216,-5.06376561489967,0.446518601474367,0.149779758901518,0.0467567465054583,-0.0755039664810361,0.0198893611058171,2.5064142111906,0.324448311284261,-1245.48950840828,-2064.06727768972,0.396584829442991,TRUE,NA
"whalen","ROS",5,3,2276,1175,0.734545454545455,0.637840573687519,-176.931651287547,-0.643387822863808,0.646097206062251,0.182133184064559,275,0.258064516129032,0.8,0.390243902439024,0.869565217391304,0.845070422535211,0.857142857142857,0.60377358490566,0.477611940298507,0.533333333333333,0.792452830188679,0.75,0.770642201834862,0,NA,8.30224474518317,0.877122460852157,10.0836083766494,0.903194463036322,7.67652971082344,0.971438714175574,4.70296583712308,0.268062562125366,0.0155558237905711,0.0110341796554611,-0.590036533375025,0.738606058413098,-0.327218709014923,0.655110575089371,0.131951746893812,0.0512054743142179,-0.0899827618951107,0.0196882462165868,-0.0149449190591095,0.00530072568527529,-2.1230037533324,0.548343496501754,-3.64406766918539,0.511295003220116,0.346082801115254,0.128048690301342,-0.0843182454222149,0.0101377866918253,0.392763761971765,0.0529485952389404,-0.189748699843516,0.0175168208496806,0.386334102988545,0.166226203398028,-2.20863432866279,0.568679213820776,-4.22763227283112,0.552189596255497,0.387015270614295,0.0574566473605372,-0.178581267143576,0.020920857769027,2.91007824289772,0.349490406382118,-1133.65341247501,-2063.12292527209,0.450515818234387,TRUE,NA
"whalen","ROS",5,4,2276,1175,0.723636363636364,0.660871469361514,-170.177957878283,-0.618828937739212,0.630647425853964,0.244974362865369,275,0.384615384615385,1,0.555555555555556,0.870229007633588,0.802816901408451,0.835164835164835,0.590163934426229,0.537313432835821,0.5625,0.684210526315789,0.696428571428571,0.690265486725664,0,NA,5.91928274961131,0.841409524783474,7.66246748303691,0.817867508704823,5.10657731711654,0.919238023155371,3.28194635837643,0.260225446340369,0.0255295284685026,0.0100487013294692,-1.31566902945187,0.541429259622672,-0.740999370791099,0.492404005117375,0.0219768036932918,0.0426458866759715,-0.0288219132044137,0.0176385785278078,-0.0253418535557092,0.00545745691197004,-1.83492639676575,0.425358700432799,-3.05617039749651,0.41325370433759,0.353532332164524,0.129520851781265,-0.0913220345289832,0.00922833513501772,0.283340617041474,0.0437348446105431,-0.152185918306556,0.0161875968485092,0.135201754700227,0.145532616977427,-1.73945103976715,0.461065996611457,-3.52504800709527,0.462636120872227,0.320697271482516,0.0499458676776169,-0.14684024276351,0.0193098486636218,2.65416997984845,0.308051315528712,-1215.13129896378,-2061.88151601338,0.410668707427369,TRUE,NA
"whalen","ROS",6,0,2276,1176,0.753623188405797,0.6913574758255,-154.603769611334,-0.560158585548311,0.653972372572823,0.179156362540915,276,0.5,0.9,0.642857142857143,0.868965517241379,0.887323943661972,0.878048780487805,0.576271186440678,0.5,0.535433070866142,0.722222222222222,0.696428571428571,0.709090909090909,0,NA,5.63351143875381,0.841587463019047,8.31239014896355,0.782354223066099,6.44417341818496,0.868239154675666,3.09754268002211,0.243422232617786,0.0381179613911906,0.00960586865185862,-1.33553154600091,0.514102875072004,-0.913701348244613,0.459468340315129,0.0130404159841257,0.0360674983026871,-0.0229318861445944,0.0155777977474995,-0.013919246321907,0.00505654969070696,-1.71170495019485,0.403269629754402,-3.53511203208603,0.398820545689362,0.401360901386835,0.126540763113177,-0.0983778750348631,0.00996978381185235,0.146494346832955,0.0396671267338721,-0.0987690256673752,0.0157272515200818,0.132572870165392,0.149838122858331,-1.72168550332208,0.426601385693342,-3.99510589583925,0.441278952862914,0.144700304139008,0.0455134600996221,-0.0873950104774685,0.0191368719603174,2.56934861216378,0.276847573856357,-1278.51879455066,-2077.39342212377,0.384556251630183,TRUE,NA
"whalen","ROS",6,1,2272,1171,0.68,0.561241418764302,-175.857320682285,-0.639481166117399,0.618740422735707,0.243260637849851,275,0.193548387096774,0.666666666666667,0.3,0.87218045112782,0.811188811188811,0.840579710144928,0.51063829787234,0.358208955223881,0.421052631578947,0.640625,0.732142857142857,0.683333333333333,0,NA,4.17936716465018,0.61397334624575,6.49086620237035,0.667311335382951,4.31447559028525,0.766318114476792,3.14828838358891,0.252465222432079,0.0331084407424492,0.00992652377286748,-0.0894044947757048,0.438595737698855,-0.479972221297862,0.390210657041112,0.102768233543281,0.0423302489401117,-0.0294005425281615,0.0163613403128421,-0.0133929556896929,0.00515919622889941,-0.796818676440431,0.365979692967721,-3.29183160373376,0.369019439420282,0.381444231768944,0.126302145590095,-0.0826665219577918,0.00985168138430383,0.28477651967451,0.0461939655476249,-0.113142408712715,0.0165438555475418,0.374167511570067,0.156180928044078,-1.1286914668758,0.403557394305281,-4.13523181835095,0.416406948765862,0.27164630498283,0.0518617963380398,-0.0916941858363671,0.0203812047746965,2.90116783332264,0.355232911057018,-1234.25131881026,-2059.99907557526,0.400848605494835,TRUE,NA
