"dataset","metodo","covariable","alternativa","prob_base","prob_perturbada","cambio_abs","elasticidad"
"lc_centro","ROS","CTOT5_w","1",0.261813613714982,0.261828410220185,1.47965052024746e-05,0.0056515415652077
"lc_centro","ROS","CTOT5_w","2",0.192792031991661,0.192810037352059,1.80053603978936e-05,0.00933926584614885
"lc_centro","ROS","CTOT5_w","4",0.29204978649835,0.292060581405259,1.07949069085289e-05,0.00369625570967157
"lc_centro","ROS","CTOT5_w","5",0.253344567795006,0.253300971022497,-4.35967725088693e-05,-0.0172084891688483
"lc_centro","ROS","TVIA5","1",0.261813613714982,0.263709242421223,0.0018956287062401,0.72403748580612
"lc_centro","ROS","TVIA5","2",0.192792031991661,0.19511379348019,0.00232176148852839,1.20428290761976
"lc_centro","ROS","TVIA5","4",0.29204978649835,0.293423232244281,0.00137344574593051,0.47027794897507
"lc_centro","ROS","TVIA5","5",0.253344567795006,0.247753731854307,-0.00559083594069895,-2.20681105948274
"lc_centro","ROS","TCAM5","1",0.261813613714982,0.262159597630978,0.000345983915995773,0.132148940265735
"lc_centro","ROS","TCAM5","2",0.192792031991661,0.193213526941734,0.000421494950072904,0.218626748065571
"lc_centro","ROS","TCAM5","4",0.29204978649835,0.292301896148057,0.000252109649706789,0.0863242027085724
"lc_centro","ROS","TCAM5","5",0.253344567795006,0.252324979279231,-0.00101958851577544,-0.402451303633413
"lc_centro","ROS","TESP5","1",0.261813613714982,0.261799922529303,-1.36911856794542e-05,-0.00522936354805398
"lc_centro","ROS","TESP5","2",0.192792031991661,0.19277537328376,-1.66587079007963e-05,-0.00864076576645906
"lc_centro","ROS","TESP5","4",0.29204978649835,0.292039796946032,-9.98955231873433e-06,-0.00342049636074319
"lc_centro","ROS","TESP5","5",0.253344567795006,0.253384907240905,4.03394458990403e-05,0.0159227593668718
"lc_centro","SMOTE","CTOT1_w","1",0.276104074400141,0.276094081202635,-9.99319750583094e-06,-0.00361935894192869
"lc_centro","SMOTE","CTOT1_w","2",0.173901072242228,0.173905509108096,4.43686586801273e-06,0.00255137349689978
"lc_centro","SMOTE","CTOT1_w","4",0.308959749645395,0.308961588045488,1.8384000938787e-06,0.000595028995197175
"lc_centro","SMOTE","CTOT1_w","5",0.241035103712237,0.241038821643781,3.71793154396727e-06,0.00154248550800549
