"dataset","metodo","repeticion","fold","n_train","n_sinteticos","accuracy","f1_macro","loglik_holdout","loglik_media","prob_media_observada","l1_market_share","n_valid","precision_1","recall_1","f1_1","precision_4","recall_4","f1_4","precision_5","recall_5","f1_5","beta_asc_car_driver","se_asc_car_driver","beta_asc_metro","se_asc_metro","beta_asc_bus","se_asc_bus","beta_b_tcw","se_b_tcw","beta_b_ivt","se_b_ivt","beta_b_wkt","se_b_wkt","beta_b_autlic","se_b_autlic","beta_b_mi_cd","se_b_mi_cd","beta_b_wt","se_b_wt","beta_b_mi_bus","se_b_mi_bus","loglik_train","loglik_nula","rho2","convergio","vot"
"sm_centro","original",2,0,456,0,0.824561403508772,0.718068664789976,-41.7971902165349,-0.366642019443288,0.756971612865453,0.0411219870472159,114,0.5,0.4,0.444444444444444,0.725490196078431,1,0.840909090909091,0.963636363636364,0.791044776119403,0.868852459016393,-4.29364765790918,NA,0,NA,-1.75752285125249,NA,0.00365980779609978,NA,8.55431445708306e-05,NA,-0.000433027472543243,NA,0.76444438937863,NA,9.99057209825066e-06,NA,-0.00501964496745466,NA,-9.92789742715127e-06,NA,-177.22659564094,-231.436116503875,0.234231033953714,FALSE,0.0233736713337768
"sm_centro","original",2,1,456,0,0.824561403508772,0.625641025641026,-41.9850950280711,-0.368290307263782,0.764149281020343,0.0468028737225408,114,0.25,0.1,0.142857142857143,0.765957446808511,0.972972972972973,0.857142857142857,0.904761904761905,0.850746268656716,0.876923076923077,-5.42264479356503,NA,0,NA,-1.86070262444772,NA,-0.00375859760157556,NA,-0.0011184547973004,NA,-0.00100861405299431,NA,1.60700881624494,NA,1.57992406200475e-05,NA,-0.00512359984333661,NA,-5.13259803905202e-06,NA,-175.867880322372,-235.019635442331,0.251688566398419,FALSE,0.297572370298846
"sm_centro","original",2,2,456,0,0.807017543859649,0.695762232347598,-52.0430948728093,-0.456518376077275,0.737070175081272,0.0604625697622321,114,1,0.272727272727273,0.428571428571429,0.685185185185185,1,0.813186813186813,0.912280701754386,0.787878787878788,0.845528455284553,-6.12035244763627,1.21818204423144,0,NA,-1.91642834574362,0.612742610761262,0.00208509470296674,0.0117283752347439,-0.00149661930859898,0.00110261794230671,-0.000651007563362261,0.000400239955888147,2.08078919278809,0.888442800956038,1.82302794985296e-05,7.30655374564457e-06,-0.00536603716027525,0.00241221103794178,-2.29725678783839e-06,5.31443794167828e-06,-166.332910560264,-228.715643782774,0.272752367047351,TRUE,-0.717770423793962
"sm_centro","original",2,3,456,0,0.789473684210526,0.68026048026048,-54.902168280039,-0.481597967368763,0.725764661479745,0.0793969050431679,114,0.4,0.363636363636364,0.380952380952381,0.69811320754717,1,0.822222222222222,0.96078431372549,0.742424242424242,0.837606837606838,-5.9042069578228,1.33227196459362,0,NA,-2.64472426863942,0.865879539324151,-0.00642545990195964,0.0196068809275512,-0.00137160243332523,0.00116457378947341,-0.000899936407854553,0.000430573221403069,1.14091295024287,0.835606170210481,1.2316540915767e-05,7.01892175926679e-06,-0.0113850522657175,0.00402835217661848,-7.50733184814751e-06,5.64698339998789e-06,-165.04473941986,-226.688318242233,0.271930990094082,TRUE,0.213463698202663
"sm_centro","original",2,4,456,0,0.868421052631579,0.76359702375393,-39.175221558395,-0.343642294371886,0.777149851669197,0.0629492654852186,114,0.8,0.363636363636364,0.5,0.804347826086957,1,0.891566265060241,0.920634920634921,0.878787878787879,0.89922480620155,-4.60320331063126,1.16123886769612,0,NA,-1.68835956115664,0.607363507939844,-0.0032549970311122,0.0139575332570275,-0.00150640714640176,0.00114972971286854,-0.00069423933791278,0.000418829649031641,0.701838409290082,0.876183775260008,1.74287834745152e-05,6.64965141649583e-06,-0.00510162493443829,0.00258715139850189,-3.01334444403795e-06,5.27901276283991e-06,-178.701508803271,-229.932039107099,0.222807271673721,TRUE,0.462798316558536
"sm_centro","original",3,0,456,0,0.736842105263158,0.65030981572335,-59.3071936117393,-0.520238540453854,0.696210570449181,0.208740103435422,114,0.444444444444444,0.4,0.421052631578947,0.60655737704918,1,0.755102040816326,0.977272727272727,0.641791044776119,0.774774774774775,-4.35755680874344,1.05323905337181,0,NA,-1.85759185598511,0.631976265666154,-0.00819450637118802,0.0143030966022231,-0.00117842569542081,0.00112342187292217,-0.000570581204685828,0.000440815098602713,0.916711631812574,0.763036452467737,9.36350380298196e-06,7.85494226952424e-06,-0.00568393049266407,0.00264053926593392,-7.4740941478335e-06,5.94156689939443e-06,-159.78237952504,-220.855458725302,0.276529634145127,TRUE,0.143806794703848
"sm_centro","original",3,1,456,0,0.885964912280702,0.809275793650794,-40.4183578660316,-0.354546998824838,0.77891270503348,0.0636423063884878,114,0.833333333333333,0.5,0.625,0.787234042553192,1,0.880952380952381,0.967213114754098,0.880597014925373,0.921875,-4.9181276614557,NA,0,NA,-1.75481961828647,NA,-0.0136577923680579,NA,-0.00133450028705717,NA,-0.00082997102111414,NA,1.5995566381813,NA,8.88536114218144e-06,NA,-0.00678815174996626,NA,-7.42069905563051e-06,NA,-177.704852888924,-234.326488261771,0.24163565883168,FALSE,0.097709809249863
"sm_centro","original",3,2,456,0,0.868421052631579,0.69908140639848,-34.9922456171594,-0.306949522957539,0.792968004751055,0.0921477000206092,114,0.666666666666667,0.181818181818182,0.285714285714286,0.822222222222222,1,0.902439024390244,0.909090909090909,0.909090909090909,0.909090909090909,-4.827528627964,1.07989360084154,0,NA,-1.91106473545695,0.632192391460807,-0.00326938370737043,0.0142143796728986,-0.000818109319063113,0.00110415132184508,-0.000825234376289376,0.000402267688584627,0.879733406802053,0.794238381500927,1.40353523332264e-05,7.45508260448875e-06,-0.00620218943988297,0.00263553349893846,-5.74402011376406e-06,5.31840562163698e-06,-182.613228799619,-235.594999587234,0.224884954606169,TRUE,0.25023349728537
"sm_centro","original",3,3,456,0,0.807017543859649,0.705555555555555,-49.7649859372265,-0.436534964361636,0.744045440159296,0.0434960389910685,114,0.571428571428571,0.363636363636364,0.444444444444444,0.69811320754717,1,0.822222222222222,0.944444444444444,0.772727272727273,0.85,-6.15195414646979,NA,0,NA,-1.85350651709446,NA,0.0130426046556363,NA,-0.00148135930688779,NA,-0.000638658712344473,NA,1.64812405432795,NA,2.1594635117805e-05,NA,-0.00503980750513748,NA,-4.36042992814234e-06,NA,-168.524175718145,-230.101938143894,0.267610794252595,FALSE,-0.113578487273064
"sm_centro","original",3,4,456,0,0.824561403508772,0.627203707151575,-42.4875246199226,-0.372697584385286,0.752957228372978,0.0739892978334398,114,0.25,0.0909090909090909,0.133333333333333,0.8,0.972972972972973,0.878048780487805,0.876923076923077,0.863636363636364,0.870229007633588,-5.82809798815429,1.16587556054105,0,NA,-2.18751191823563,0.647738462331279,0.0086360783323263,0.0138528178656844,-0.000694709701088476,0.00115163442395862,-0.000773352690452668,0.000396631156832847,1.28346787138771,0.876572458130082,2.08025426853909e-05,7.42922523040793e-06,-0.00614763773802822,0.00261671670907265,-2.08639577856181e-06,5.39885230105191e-06,-175.464783559782,-230.91286836011,0.240125572879968,TRUE,-0.0804427280943087
"sm_centro","original",4,0,456,0,0.868421052631579,0.701558407665278,-36.60605092187,-0.321105709840965,0.788144791281146,0.0762632665120012,114,0.666666666666667,0.2,0.307692307692308,0.787234042553192,1,0.880952380952381,0.9375,0.895522388059702,0.916030534351145,-4.53304624721875,NA,0,NA,-1.68424355194403,NA,0.00407818769675793,NA,-0.00159568015780447,NA,-0.000762455563636471,NA,0.488408409191059,NA,1.30944356362859e-05,NA,-0.00555559702737532,NA,-5.62414106085171e-06,NA,-181.845878643664,-236.000464695343,0.229468133130956,FALSE,-0.39127187771985
"sm_centro","original",4,1,456,0,0.833333333333333,0.715095957832857,-42.7957676461883,-0.375401470580599,0.759191654295269,0.0258608640973957,114,0.75,0.3,0.428571428571428,0.74,1,0.850574712643678,0.916666666666667,0.82089552238806,0.866141732283465,-5.14609211353133,1.13295075241714,0,NA,-2.14042613013997,0.656799166901921,0.0018791100614389,0.0142311871692586,2.19989318244225e-05,0.00110613884507139,-0.000456352221377458,0.000400349066881595,1.05228378323646,0.8570883806676,1.49380392636936e-05,6.44167100924554e-06,-0.00659211223215077,0.00279383253063083,-5.44977343074212e-06,5.17097862135456e-06,-175.052003360212,-231.148434431423,0.242685749566923,TRUE,0.0117071012900528
"sm_centro","original",4,2,456,0,0.815789473684211,0.70118228654814,-51.2688449070642,-0.449726709711089,0.736072850061467,0.0700490338902812,114,1,0.272727272727273,0.428571428571429,0.685185185185185,1,0.813186813186813,0.929824561403509,0.803030303030303,0.861788617886179,-5.86302727324545,NA,0,NA,-2.19209123509252,NA,0.00411079210464959,NA,-0.000706680609147655,NA,-0.000421101832704467,NA,1.68707292309461,NA,1.57455247889767e-05,NA,-0.00702441351527798,NA,-3.98043490939384e-06,NA,-166.733011725764,-225.589705953565,0.260901506915019,FALSE,-0.171908622756269
"sm_centro","original",4,3,456,0,0.824561403508772,0.708369201339072,-46.1416327975197,-0.404751164890524,0.756470827814244,0.0305629056585115,114,0.444444444444444,0.363636363636364,0.4,0.75,0.972972972972973,0.847058823529412,0.947368421052632,0.818181818181818,0.878048780487805,-5.66536573932232,1.17651433414624,0,NA,-1.42185865164525,0.624470627293838,-0.00171080772475472,0.013253440640926,-0.00182169943972651,0.00118584540843062,-0.000663952295551111,0.000394634104525319,2.02006041710371,0.870648795417799,1.77216384971857e-05,6.63314647577995e-06,-0.00484949027186942,0.00258042748733919,-7.85159957929986e-06,5.5477881814714e-06,-172.419842754651,-231.893697613122,0.256470337359894,TRUE,1.06481833894437
"sm_centro","original",4,4,456,0,0.780701754385965,0.700020439978157,-52.3458487083704,-0.459174111476933,0.716656978630456,0.0643683724029193,114,0.5,0.454545454545455,0.476190476190476,0.714285714285714,0.945945945945946,0.813953488372093,0.890909090909091,0.742424242424242,0.809917355371901,-5.01779775838668,1.10495445341527,0,NA,-2.15233193539614,0.620796617787092,-0.0130798333340315,0.0161233993581241,-0.00149385707152868,0.00114930701496388,-0.00146544840174551,0.000467951443073105,1.17975427577314,0.806149726116171,1.35173434319778e-05,6.56055182823501e-06,-0.00600062884527034,0.00254244467096369,-4.54910476634004e-06,5.35135885865734e-06,-167.215036659849,-227.159450384859,0.263886946475043,TRUE,0.114210711511279
"sm_centro","original",5,0,456,0,0.824561403508772,0.687318942154939,-40.2188844649814,-0.352797232148959,0.771332924323034,0.0348762405890891,114,0.375,0.3,0.333333333333333,0.74,1,0.850574712643678,0.964285714285714,0.805970149253731,0.878048780487805,-4.63945294410105,1.05297851007441,0,NA,-1.93073076870347,0.669850106890151,-0.00339058323616751,0.0126836793284973,-0.00130313770879334,0.001107290519291,-0.000727097012399362,0.000394115641404589,0.893980989436102,0.760781801258937,1.09722067611527e-05,7.21108706188329e-06,-0.00659792498329585,0.00282101352336511,-5.37890823105739e-06,5.50612830120719e-06,-177.457408349388,-231.200550432562,0.232452483277499,TRUE,0.384340279540318
"sm_centro","original",5,1,456,0,0.815789473684211,0.734019298577319,-43.1682932632918,-0.378669239151682,0.755149865222408,0.038032165115876,114,0.555555555555556,0.5,0.526315789473684,0.714285714285714,0.945945945945946,0.813953488372093,0.946428571428571,0.791044776119403,0.861788617886179,-5.22694335836682,1.14948050897092,0,NA,-2.12244989086476,0.613271150851914,0.00723071597310372,0.0135877977906686,-0.000725765317071181,0.00107676827169069,-0.000738594641614694,0.000399797494767299,0.837477847114644,0.816733333866533,2.15237989746242e-05,7.90518721867886e-06,-0.00487398578733947,0.00237195961033316,-9.67972939325724e-07,5.54649456515409e-06,-175.131971322355,-230.625186287658,0.240620791937647,TRUE,-0.100372538455504
"sm_centro","original",5,2,456,0,0.771929824561403,0.623671497584541,-56.7657269511225,-0.497944973255461,0.717975947211934,0.0722195758957431,114,0.4,0.181818181818182,0.25,0.672727272727273,1,0.804347826086956,0.907407407407407,0.742424242424242,0.816666666666667,-5.26759286195816,1.22378078710874,0,NA,-1.62500943607447,0.671542279819731,-0.00887185655454534,0.015324203344347,-0.000896148238935204,0.00118334529958052,-0.000673404735368308,0.000439351676061426,1.45820411458767,0.86521639483079,1.6735095009501e-05,6.14067050235613e-06,-0.0050112587225435,0.00264569850035966,-1.0001924032433e-05,5.90285119236877e-06,-162.048894540566,-228.14027963787,0.289696257066976,TRUE,0.10101022637433
"sm_centro","original",5,3,456,0,0.850877192982456,0.691380290616932,-38.3769737174532,-0.336640120328537,0.77049824123106,0.0758592082061229,114,1,0.181818181818182,0.307692307692308,0.787234042553192,1,0.880952380952381,0.892307692307692,0.878787878787879,0.885496183206107,-5.12851931980448,NA,0,NA,-1.87773073586866,NA,0.00268130522886566,NA,-0.00106454476249053,NA,-0.000641845898332653,NA,1.37885954349789,NA,1.22194466843539e-05,NA,-0.00599332227881379,NA,-4.07519668157356e-06,NA,-179.316854957734,-231.60601554067,0.225767713592717,FALSE,-0.397024833663155
"sm_centro","original",5,4,456,0,0.833333333333333,0.697802097583219,-46.8198765048014,-0.41070067109475,0.755434529045563,0.0318263338024245,114,0.5,0.272727272727273,0.352941176470588,0.755102040816326,1,0.86046511627907,0.932203389830508,0.833333333333333,0.88,-5.78210783584557,NA,0,NA,-1.97877887153914,NA,-0.00360044673387772,NA,-0.00146505222711279,NA,-0.000868606303404968,NA,1.67114470289857,NA,1.42962302823788e-05,NA,-0.00737137867029017,NA,-6.92511928280692e-06,NA,-170.844614240199,-230.21972117955,0.257906258573931,FALSE,0.406908457588792
"sm_centro","original",6,0,456,0,0.807017543859649,0.658572610185513,-45.2881883408033,-0.397264810007046,0.753741891734807,0.0519568591804706,114,0.666666666666667,0.2,0.307692307692308,0.685185185185185,1,0.813186813186813,0.929824561403509,0.791044776119403,0.854838709677419,-4.94020114174532,NA,0,NA,-1.65986161193186,NA,0.00375712030379545,NA,-0.0012297189132923,NA,-0.000566199597904089,NA,1.08949288892093,NA,1.2293778900991e-05,NA,-0.00524956348272886,NA,-7.7706056922396e-06,NA,-172.52837244194,-229.696473035786,0.248885408810517,FALSE,-0.327303576638212
"sm_centro","original",6,1,456,0,0.850877192982456,0.708799119241192,-40.8473311714643,-0.358309922556704,0.769233531696004,0.077585562399485,114,0.375,0.3,0.333333333333333,0.822222222222222,1,0.902439024390244,0.934426229508197,0.850746268656716,0.890625,-5.66980575036361,1.17609979383584,0,NA,-2.41081934136486,0.716929476399497,-0.00171076077994144,0.0130141773313049,-0.000526321966407834,0.00110013567727494,-0.000829850753007951,0.000390996457947012,1.46491640298664,0.824346870089362,1.03444676631427e-05,7.23565657434988e-06,-0.00957101676847146,0.00334533985762832,-7.71725275839106e-06,5.39823419837098e-06,-177.894667596652,-233.227875973103,0.23724954894685,TRUE,0.307653748308311
"sm_centro","original",6,2,456,0,0.815789473684211,0.682875193338098,-47.1493801532942,-0.413591053976264,0.740703706955333,0.0720105192424166,114,0.375,0.272727272727273,0.315789473684211,0.804347826086957,1,0.891566265060241,0.883333333333333,0.803030303030303,0.841269841269841,-4.3945887381305,1.04633849070286,0,NA,-1.3103203613096,0.604783059470316,-0.019166025710901,0.0136315234580498,-0.00179682471291015,0.00118086182715735,-0.000956178568537046,0.000402354224010673,1.12550954516546,0.872404852717207,1.4864417973248e-05,6.37267341818015e-06,-0.00454539323970175,0.00242798291906657,-8.58471339616757e-06,5.54396824559188e-06,-171.999237869789,-230.742969323315,0.254585141318931,TRUE,0.0937505114525739
"sm_centro","original",6,3,456,0,0.859649122807018,0.755075673680325,-40.4393166381156,-0.354730847702769,0.777566486816957,0.0276560253886767,114,0.8,0.363636363636364,0.5,0.755102040816326,1,0.86046511627907,0.95,0.863636363636364,0.904761904761905,-5.50702130899374,1.09687724761866,0,NA,-2.05250702603797,0.659232419400148,0.00176370235170756,0.0137131125604083,-0.00119363858949853,0.0010997338225104,-0.00100673985119819,0.000423240183426743,1.4761382201538,0.803975117125681,1.58564315012579e-05,6.46428537898099e-06,-0.00537981811266064,0.00277230369786021,-2.62170645211153e-06,5.32639089098119e-06,-177.262575532304,-235.019635442331,0.245754189012005,TRUE,-0.676780063451683
"sm_centro","original",6,4,456,0,0.763157894736842,0.64537927436329,-55.3046543011418,-0.485128546501244,0.717811338728823,0.114592943107795,114,0.5,0.272727272727273,0.352941176470588,0.625,0.945945945945946,0.752688172043011,0.942307692307692,0.742424242424242,0.830508474576271,-5.47325586798158,1.14150994649965,0,NA,-2.18715721522353,0.671393562216194,0.0091075394843877,0.0153103812517562,-0.000667177565980726,0.00117030833287715,-0.00029076948650381,0.000431603361968028,1.0570144699763,0.7729083816134,2.11379061996562e-05,7.05731768122026e-06,-0.00553138276621791,0.00258887314938103,-6.55576095017286e-07,5.14729971473797e-06,-163.706971843267,-223.104799303777,0.266232854003442,TRUE,-0.0732555227594032
"sm_centro","original",7,0,456,0,0.842105263157895,0.769547325102881,-38.7229999942524,-0.339675438546073,0.777449798234387,0.0640246534039289,114,0.545454545454545,0.6,0.571428571428571,0.795454545454545,0.945945945945946,0.864197530864197,0.932203389830508,0.82089552238806,0.873015873015873,-5.08082702112149,NA,0,NA,-1.91921715859348,NA,-0.00132149788766667,NA,-0.000637939320859672,NA,-0.000668870051051337,NA,0.961283890293921,NA,1.83579996534683e-05,NA,-0.00620774430542474,NA,-6.58334841269045e-06,NA,-179.215870476772,-232.704627829338,0.229856869850451,FALSE,0.482739569100683
"sm_centro","original",7,1,456,0,0.798245614035088,0.651476827492301,-56.137204614208,-0.492431619422878,0.721785229617338,0.104804491025801,114,0.666666666666667,0.2,0.307692307692308,0.649122807017544,1,0.787234042553192,0.962962962962963,0.776119402985075,0.859504132231405,-4.59153310379211,1.21715012372606,0,NA,-1.76997567497757,0.690468826772245,-0.0180007780985681,0.0165799149784205,-0.00201322514473689,0.00116865047682674,-0.00109786419754111,0.000422659054120022,1.10274088608721,0.839834100605767,1.13036262173833e-05,7.08115699382348e-06,-0.00526783120861288,0.00267015395000313,-5.40228563755161e-06,5.42770470821604e-06,-162.666100211661,-227.734814529762,0.285721418802208,TRUE,0.111841006744983
"sm_centro","original",7,2,456,0,0.842105263157895,0.638914027149321,-42.9673844827487,-0.37690688142762,0.756009584222315,0.0631160592148693,114,0.5,0.0909090909090909,0.153846153846154,0.770833333333333,1,0.870588235294118,0.90625,0.878787878787879,0.892307692307692,-5.49711316688536,NA,0,NA,-1.70132891188107,NA,0.00826937582937287,NA,-0.00116813925531667,NA,-0.000521661024495923,NA,1.43877779729462,NA,1.77536752601681e-05,NA,-0.00511819697270547,NA,-4.99255960338809e-06,NA,-174.699440906735,-231.436116503875,0.245150482362982,FALSE,-0.14126087378535
"sm_centro","original",7,3,456,0,0.807017543859649,0.645317753587004,-46.6938100835568,-0.409594825294358,0.747575153425759,0.0283002354235316,114,0.25,0.181818181818182,0.210526315789474,0.770833333333333,1,0.870588235294118,0.913793103448276,0.803030303030303,0.854838709677419,-5.81889570041333,1.19246293390465,0,NA,-2.23056358690467,0.64903822754218,0.000299090226310232,0.0190193890237884,-0.00149669383963802,0.00123871950972612,-0.00109882055703514,0.00043554818714982,1.43501745715099,0.876678476935922,1.51100377749963e-05,7.0440738289508e-06,-0.00745433995909613,0.0027324952458575,-4.15873980067355e-06,5.64733453101705e-06,-171.121347671302,-228.022496602214,0.249541820560697,TRUE,-5.00415496053546
"sm_centro","original",7,4,456,0,0.824561403508772,0.757384994889464,-41.0080549560103,-0.35971978031588,0.769977723942592,0.0386624888542216,114,0.833333333333333,0.454545454545455,0.588235294117647,0.711538461538462,1,0.831460674157303,0.928571428571429,0.787878787878788,0.852459016393443,-4.92254093160471,1.07129243999841,0,NA,-1.88858993883578,0.683210960346232,0.00439396812324326,0.0116025788115677,-0.00037392073499886,0.00101857869625725,-0.000328040600182184,0.000405490395136628,1.24768068943903,0.789205749895266,1.28999486823962e-05,6.63037341767191e-06,-0.00538065589230594,0.00302004707377402,-5.27878327406736e-06,5.05621021764575e-06,-176.978227644606,-231.893697613122,0.236813119691307,TRUE,-0.0850986453499491
"sm_centro","original",8,0,456,0,0.824561403508772,0.703619605688824,-39.7319724929887,-0.348526074499901,0.767628751368225,0.0239038362080771,114,0.6,0.3,0.4,0.755102040816326,1,0.86046511627907,0.9,0.805970149253731,0.850393700787402,-5.2898285380601,1.07877434163051,0,NA,-1.97395015534493,0.621976082991916,0.0021542582373087,0.0125150375712388,-0.00039017915981007,0.0010300441462098,-0.0005157656734678,0.000426545437931122,1.48949505993073,0.821833034492163,1.59979401573923e-05,6.24150636757779e-06,-0.00542285413737094,0.00244329482113476,-3.60962871385225e-06,5.17811913799278e-06,-177.862639649585,-233.110092937446,0.237001549747082,TRUE,-0.181119957232944
"sm_centro","original",8,1,456,0,0.807017543859649,0.61364388274995,-55.6222352803283,-0.487914344564283,0.746590343789854,0.0185953252835873,114,0.142857142857143,0.1,0.117647058823529,0.765957446808511,0.972972972972973,0.857142857142857,0.916666666666667,0.82089552238806,0.866141732283465,-5.71601539550019,1.27155012463452,0,NA,-1.81932851272608,0.743128289027465,-0.0271284880226543,0.0163623116673814,-0.00238406691248576,0.00137782403298801,-0.00100255321053562,0.000425849485326675,1.88723959492701,0.891823027547652,1.63009201571795e-05,6.34968429441669e-06,-0.00819587433554947,0.00320287497532503,-6.86408927401609e-06,5.64975479843186e-06,-166.122682959345,-232.534728792543,0.285600547402309,TRUE,0.0878805671180379
"sm_centro","original",8,2,456,0,0.824561403508772,0.661921910923925,-43.5824844439152,-0.382302495122063,0.754916922251542,0.0285945657624674,114,0.5,0.181818181818182,0.266666666666667,0.73469387755102,0.972972972972973,0.837209302325581,0.918032786885246,0.848484848484849,0.881889763779528,-5.13733092440611,NA,0,NA,-1.84221832418957,NA,0.0103506055481076,NA,-0.000885966527249056,NA,-0.000578732065225838,NA,0.764540243990496,NA,1.62924764239845e-05,NA,-0.00592146722678931,NA,-7.32785946833145e-06,NA,-174.500035187882,-229.814256071442,0.240690990320307,FALSE,-0.085595622703547
"sm_centro","original",8,3,456,0,0.780701754385965,0.659260685543539,-52.389986831938,-0.459561287999456,0.724724193220018,0.093378651593508,114,0.5,0.272727272727273,0.352941176470588,0.649122807017544,1,0.787234042553192,0.96078431372549,0.742424242424242,0.837606837606838,-5.08897892409907,1.05479009994818,0,NA,-2.00573504118492,0.606005633002462,0.00819737317368103,0.0160998479690351,-0.0015015685202421,0.00113769711647869,-0.000779901268695301,0.000401609667738509,0.629067470414232,0.811868618095636,1.69602587205821e-05,7.22576656920415e-06,-0.00537274437920694,0.00244622726816805,-3.58109378521768e-06,5.56906144031074e-06,-166.040889997947,-226.230737132986,0.266055125390222,TRUE,-0.183176791934169
"sm_centro","original",8,4,456,0,0.850877192982456,0.768714596949891,-39.9350339109434,-0.350307315008276,0.767661399797601,0.0293782916521266,114,0.714285714285714,0.454545454545455,0.555555555555556,0.770833333333333,1,0.870588235294118,0.932203389830508,0.833333333333333,0.88,-4.70525831204672,1.13423602676208,0,NA,-1.84209991011255,0.62048466457583,-0.00375437829432581,0.0138478232587819,-0.000795136235133739,0.00105196313632763,-0.000876747400430655,0.00039685263867246,1.34455405427675,0.81566813892662,8.77924403574626e-06,7.36076122899826e-06,-0.00545293200869952,0.00261756709551222,-6.94733300137973e-06,5.1474778579169e-06,-177.991332417014,-230.101938143894,0.226467478489003,TRUE,0.211789056082992
"sm_centro","original",9,0,456,0,0.842105263157895,0.754486215538847,-41.6674555139888,-0.365503995736744,0.771379622873373,0.0360238865628269,114,0.555555555555556,0.5,0.526315789473684,0.765957446808511,0.972972972972973,0.857142857142857,0.948275862068966,0.82089552238806,0.88,-5.24637764085244,1.14638741279868,0,NA,-1.97620819398331,0.610429031843615,0.00491603502465533,0.0143390436209536,-0.00146479341608846,0.00115495105602983,-0.000983939866021419,0.00039698941816476,0.804815461671538,0.811903410174467,2.07541797076077e-05,7.28775273834401e-06,-0.00507099187013806,0.00268100891278202,-2.48930487383005e-06,5.43251954521769e-06,-176.534385769638,-231.723798576327,0.238168945726607,TRUE,-0.29796236372241
"sm_centro","original",9,1,456,0,0.842105263157895,0.680007817080321,-39.5785933799871,-0.347180643684097,0.777528491781798,0.0701674962642632,114,0.5,0.2,0.285714285714286,0.770833333333333,1,0.870588235294118,0.919354838709677,0.850746268656716,0.883720930232558,-5.42454257592234,1.14284852664709,0,NA,-1.78876587457396,0.634551975673307,-0.00040181175068868,0.0161764983894481,-0.000883073466157264,0.00114136428815091,-0.000612068135121072,0.000414033744349326,1.67557307004858,0.831596237444795,1.46869636877266e-05,6.51407349613147e-06,-0.00568948053413415,0.002473056163732,-5.77695006414512e-06,5.23126117777923e-06,-177.891880282007,-234.953968407814,0.242864968455278,TRUE,2.19772932136438
"sm_centro","original",9,2,456,0,0.815789473684211,0.655869324473976,-45.4929679769798,-0.399061122605086,0.746189436725761,0.0289773571922479,114,0.4,0.181818181818182,0.25,0.755102040816326,1,0.86046511627907,0.9,0.818181818181818,0.857142857142857,-5.09069206578285,NA,0,NA,-2.14646159362867,NA,-0.00669286114137595,NA,-0.000471794592357028,NA,-0.000666962800557195,NA,1.25098174898674,NA,1.21509002005711e-05,NA,-0.00755234283273852,NA,-6.13279612967493e-06,NA,-172.164474966414,-227.617031494106,0.243622176089788,FALSE,0.0704922128804295
"sm_centro","original",9,3,456,0,0.815789473684211,0.656672567091904,-44.2542095463979,-0.388194820582438,0.754006992821598,0.035227220841244,114,0.5,0.181818181818182,0.266666666666667,0.73469387755102,0.972972972972973,0.837209302325581,0.901639344262295,0.833333333333333,0.866141732283465,-4.96282981645171,1.11514842102213,0,NA,-1.56686700054764,0.595977929564792,-0.0018593496524587,0.0129844225014475,-0.0013353122845465,0.00104346712163671,-0.000658203766208806,0.000410610789442293,1.24836815033991,0.842031396258756,1.58390910208698e-05,7.46038330627279e-06,-0.0044389153767013,0.00229703887986481,-5.90736351818797e-06,5.67962347921996e-06,-173.155621350889,-231.959364647639,0.2535088134341,TRUE,0.718160934808987
"sm_centro","original",9,4,456,0,0.771929824561403,0.67103007635967,-51.9186241611,-0.455426527728947,0.725663105703518,0.103975858805,114,0.444444444444444,0.363636363636364,0.4,0.660714285714286,1,0.795698924731183,0.959183673469388,0.712121212121212,0.817391304347826,-5.27955407252646,1.1422011544164,0,NA,-2.15395716522234,0.757493632156667,-0.000127602578622113,0.0127733406866079,-0.00122324064247732,0.00114004817123753,-0.000693710486267888,0.000426577026477257,1.19791901789185,0.806720225056654,1.12169406364628e-05,7.07236535191289e-06,-0.00761469403662642,0.00348397797905228,-6.6534195972034e-06,5.39283066254905e-06,-166.113893648266,-225.537589952426,0.263475797168422,TRUE,9.5863316845647
"sm_centro","ROS",0,0,795,339,0.771929824561403,0.70942535652227,-59.3069307185429,-0.520236234373183,0.728056859520586,0.220668579299557,114,0.347826086956522,0.8,0.484848484848485,0.755555555555556,0.918918918918919,0.829268292682927,1,0.686567164179104,0.814159292035398,-2.87221609278996,NA,0,NA,-1.44741352860156,NA,-0.00739397954697535,NA,-0.00243833120968503,NA,-0.000975883918496189,NA,0.826163203881221,NA,2.03748056280534e-05,NA,-0.00112874362603513,NA,-6.36785184131877e-06,NA,-337.335178741215,-510.085459353722,0.338669290497677,FALSE,0.329772512108514
"sm_centro","ROS",0,1,795,339,0.736842105263158,0.706512965391989,-60.1414727266457,-0.527556778303909,0.699600331399635,0.257136309492889,114,0.416666666666667,1,0.588235294117647,0.686274509803922,0.945945945945946,0.795454545454546,1,0.582089552238806,0.735849056603774,-2.87411761195324,NA,0,NA,-1.94265312654454,NA,0.000380378606715458,NA,0.000103076000467931,NA,5.65583146836671e-05,NA,0.980905354210947,NA,1.67657754035741e-05,NA,-0.00339877924400323,NA,-5.35762459522641e-06,NA,-352.885509000152,-511.079839640112,0.309529584949694,FALSE,0.270982643734843
