"RespondentID" "choice" "avcycle" "avwalk" "avhsr" "avcar" "timecycle" "timewalk" "accesshsr" "waitingtimehsr" "transfer" "timehsr" "timecar" "parking" "vehind" "owncycle" "gender" "work" "visa" "age" "solo" "shared" "family" "child" "primary_caregiver" "LAT" "LONG" "DAUID" "mhi" "dwell_den" "lum" "st_den" "inter_den" "SF_P_ratio" "side_den" "Shelters_SD" "Shelters_D" "Shelters_A" "Shelters_SA"
"731" 568726789 4 0 0 1 1 11.5129254649702 0 5.09 10.23 1 36 3.2188758248682 0 1 0 0 1 1 47 1 0 0 0 0 43.199241 -79.840579 35250622 4.738 2234.803337 0.391121 17.97064958 59.59475566 0.217583 21.49531651 0 0 0 0
"732" 568727347 2 1 1 1 0 0.712878774450959 7 2.48 10.23 0 1 11.5129254649702 0 0 1 0 0 1 21 0 1 0 0 0 43.262084 -79.91112 35250678 14.595 106.5837403 0.550986 3.60991605 4.388742249 0.075118 5.049635391 0 0 0 0
"733" 568727885 2 1 1 0 1 1.06955371838969 10 0 10.23 0 0 2.30258509299405 0 0 1 1 1 1 26 0 1 0 0 0 43.254489 -79.916331 35250668 0 1353.078253 0.153819 17.71570322 75.17101406 0.295856 30.38207455 0 0 0 0
"734" 568729285 3 0 0 1 1 11.5129254649702 0 3 0 0 40 2.99573227355399 0 0 1 1 1 1 18 0 0 1 1 0 43.231707 -79.807699 35250339 6.2456 1256.482917 0.639153 13.61022296 10.69347164 0.272216 28.61524387 0 0 0 0
"735" 568730114 3 0 0 1 1 11.5129254649702 0 3 5 0 15 2.07944154167984 0 0 1 1 1 1 26 0 1 0 0 0 43.26302 -79.900741 35250503 3.3902 941.397976 0.805636 14.37620617 39.22491567 0.230931 22.63322192 0 0 0 1
"736" 568732110 4 0 0 1 1 11.5129254649702 0 37.27 10.23 2 120 3.80666248977032 0 1 1 0 1 1 20 0 0 1 1 0 43.23363 -79.924472 35250093 5.6692 962.5316931 0.430645 10.70462015 37.56221241 0.325975 16.7515059 0 1 0 0
"737" 568733117 3 1 1 1 0 1.92166109385382 27.32919255 5 40 0 10 11.5129254649702 0 0 1 0 0 1 21 0 1 0 0 0 43.252835 -79.929086 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 0 0 0
"738" 568735685 2 0 1 1 0 1.06955371838969 10 0 10.23 0 5 11.5129254649702 0 0 0 0 1 1 20 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 1 0
"739" 568736761 2 0 1 0 1 1.06955371838969 10 0 10.23 0 0 1.6094379124341 0 1 0 1 0 1 21 0 1 0 0 0 43.257621 -79.924838 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 0 1 0
"740" 568736893 2 1 1 1 0 1.06955371838969 10 24.84 10.23 0 5 11.5129254649702 0 0 1 0 1 1 20 0 1 0 0 0 43.257934 -79.914077 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"741" 568737859 2 1 1 1 0 1.25187527518365 12 5.33 10.23 0 2 11.5129254649702 0 0 1 1 1 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"742" 568738037 1 1 1 1 0 1.94591014905531 0 5.33 10.23 0 10 11.5129254649702 0 0 1 1 1 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 0 0
"743" 568739517 3 1 1 1 1 2.00867247078246 29.8136646 2 10 0 15 1.6094379124341 0 1 1 0 1 1 22 1 0 0 0 0 43.25222 -79.93953 35250964 6.3081 534.6674559 0.455743 13.55660792 15.27621303 0.074477 8.22849688 0 1 0 0
"744" 568741924 3 0 0 1 1 11.5129254649702 0 4 3 1 30 2.70805020110221 0 0 0 1 1 1 26 1 0 0 0 0 43.207112 -79.912246 35250133 3.1006 1106.29459 0.064533 14.93303531 0 0.094518 23.5582119 0 0 1 0
"745" 568742671 3 0 0 1 1 11.5129254649702 0 5 15 1 40 2.83321334405622 1 0 1 0 0 1 49 0 0 1 0 1 43.259175 -79.845898 35250693 4.6581 894.362958 0.627444 8.616139418 148.2087188 0.408626 18.8728262 0 0 1 0
"746" 568742829 3 0 0 1 1 11.5129254649702 0 1 10 0 5 0 0 1 1 1 0 1 24 1 0 0 0 0 43.262479 -79.904487 35250676 8.9957 1633.672881 0.447963 15.29790505 115.3180857 0.375875 42.66902243 0 0 1 0
"747" 568743236 2 0 1 1 0 1.47501882649786 15 3.11 10.23 0 5 11.5129254649702 0 0 0 0 1 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 1 0
"748" 568745509 2 1 1 1 0 1.4060259550109 14 2.13 10.23 0 8 11.5129254649702 0 0 1 1 1 1 25 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"749" 568749169 4 0 0 1 1 11.5129254649702 0 10.66 10.23 1 30 2.30258509299405 0 0 1 1 1 1 22 0 0 1 1 0 43.201725 -79.982441 35250908 9.0089 14.94803591 0.696783 1.527572832 2.832259435 0.010646 0 0 0 0 0
"750" 568752847 4 0 0 1 1 11.5129254649702 0 21.31 10.23 1 45 2.99573227355399 0 0 1 1 1 1 21 0 0 1 1 0 43.223802 -79.861748 35250535 6.0718 827.9451191 0.718182 9.784024602 19.71297903 0.232862 19.80361776 0 0 1 0
"751" 568754434 4 0 0 1 1 11.5129254649702 0 12.42 10.23 2 60 2.70805020110221 1 1 1 0 1 1 24 0 0 1 1 0 43.242388 -79.89669 35250516 7.7793 392.900353 0.413952 10.42146358 7.483816247 0.142343 11.72178184 0 0 0 1
"752" 568757075 3 1 1 1 0 1.82635091396167 21.31438721 2 3 0 5 11.5129254649702 0 0 1 1 1 1 22 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 1 0
"753" 568760847 3 0 1 1 0 1.53866884150989 18.63354037 2 2 0 3 11.5129254649702 0 0 0 0 1 1 21 0 1 0 0 0 43.261195 -79.907606 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 0 0
"754" 568761151 2 0 1 0 1 0.846410167075482 8 0 10.23 0 0 0 0 1 0 0 1 1 19 0 1 0 0 0 43.262084 -79.91112 35250678 14.595 106.5837403 0.550986 3.60991605 4.388742249 0.075118 5.049635391 0 0 0 0
"755" 568761403 2 0 1 1 0 1.33191798285718 13 6.21 10.23 0 6 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.258076 -79.911943 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 0 0
"756" 568761749 4 0 0 1 1 11.5129254649702 0 2.13 10.23 1 40 2.70805020110221 0 1 0 1 1 1 21 0 0 1 1 1 43.233687 -79.917192 35250086 7.0041 1121.311935 0.43065 9.703693321 21.02459878 0.239662 21.45650948 0 1 0 0
"757" 568762034 2 0 1 1 1 1.47501882649786 15 6.21 10.23 0 3 0 0 1 0 0 1 1 23 1 0 0 0 0 43.258146 -79.910796 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
"758" 568762957 4 0 0 1 1 11.5129254649702 0 5.33 10.23 0 30 1.6094379124341 0 0 1 1 0 1 20 0 0 1 1 0 43.257315 -79.935414 35250963 3.5784 4091.346668 0.503834 4.643304097 13.37041395 0.084188 6.352265804 0 0 0 1
"759" 568763478 2 1 1 1 0 1.25187527518365 12 12.42 10.23 1 4 11.5129254649702 0 0 1 0 1 1 21 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 1 0 0
"760" 568766913 4 0 0 1 1 11.5129254649702 0 1.07 10.23 1 45 2.70805020110221 0 0 1 1 1 1 28 0 0 1 1 1 43.236924 -79.835185 35250365 3.871 4198.870392 0.362516 14.57476219 0 0.235776 34.25867161 0 0 0 1
"761" 568768738 2 0 1 1 0 1.47501882649786 15 0.25 10.23 0 3 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"762" 568770079 3 0 0 1 1 11.5129254649702 0 1 20 0 10 1.6094379124341 0 1 0 0 1 1 21 0 1 0 0 0 43.254337 -79.934223 35250962 4.0599 1555.366013 0.338383 10.05574231 30.10385831 0.240843 24.55266414 0 1 0 0
"763" 568770613 2 1 1 1 1 1.76270089894964 20 10.66 10.23 0 5 0 0 1 1 1 1 1 24 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 0
"764" 568770649 2 1 1 1 0 1.16486389819402 11 10.66 10.23 0 2 11.5129254649702 0 0 1 1 1 1 25 0 1 0 0 0 43.257586 -79.925898 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 0 1 0
"765" 568776964 2 1 1 1 1 1.06955371838969 10 5.33 10.23 2 2 0.693147180559945 0 1 1 1 0 1 20 0 1 0 0 0 43.260301 -79.910886 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
"766" 568776996 2 0 1 1 0 1.06955371838969 10 2.66 10.23 0 3 11.5129254649702 0 0 0 1 0 1 20 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"767" 568779875 2 1 1 1 0 1.25187527518365 12 2.13 10.23 0 6 11.5129254649702 0 0 1 1 0 1 19 0 1 0 0 0 43.257449 -79.930483 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 0 1 0
"768" 568784793 2 0 1 1 0 1.25187527518365 12 7.46 10.23 0 1 11.5129254649702 0 0 0 1 0 1 22 0 1 0 0 0 43.257648 -79.923876 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"769" 568784973 2 1 1 1 0 1.25187527518365 12 6.21 10.23 0 2 11.5129254649702 0 0 1 0 0 1 19 0 1 0 0 0 43.25756 -79.926933 35250679 6.8767 307.9100117 0.583669 9.653162301 18.34357516 0.077649 16.46633437 0 1 0 0
"770" 568785312 2 0 1 1 0 1.47501882649786 15 0 10.23 0 5 11.5129254649702 0 0 0 1 0 1 21 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"771" 568787000 2 1 1 1 0 1.06955371838969 10 12.42 10.23 0 5 11.5129254649702 0 0 1 0 0 1 20 0 1 0 0 0 43.257934 -79.914077 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"772" 568788816 2 0 1 1 0 1.4060259550109 14 2.48 10.23 0 4 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.256799 -79.912234 35250671 6.3005 1197.891711 0.078636 15.39379834 82.14114587 0.281521 26.06792804 0 0 1 0
"773" 568790731 3 0 0 1 1 11.5129254649702 0 50 15 0 50 3.2188758248682 0 1 1 1 1 1 21 0 0 1 1 0 43.21568 -79.7131 35250308 6.6735 674.3250729 0.470952 7.607711389 21.67473448 0.144977 17.19519818 0 0 0 0
"774" 568790935 2 1 1 1 0 1.06955371838969 10 0.62 10.23 0 3 11.5129254649702 0 0 1 0 1 1 19 0 1 0 0 0 43.262258 -79.912649 35250678 14.595 106.5837403 0.550986 3.60991605 4.388742249 0.075118 5.049635391 0 0 0 0
"775" 568793016 3 0 1 1 0 -0.476234179676372 2.48447205 5 5 0 4 11.5129254649702 0 0 0 0 1 1 22 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 1 0
"776" 568793287 3 0 0 1 1 11.5129254649702 0 2 5 0 4 1.79175946922805 0 1 1 1 0 1 21 0 1 0 0 0 43.26302 -79.900741 35250503 3.3902 941.397976 0.805636 14.37620617 39.22491567 0.230931 22.63322192 0 0 1 0
"777" 568795985 2 0 1 1 0 1.53955734763543 16 8.32 10.23 0 2 11.5129254649702 0 0 0 0 1 1 21 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"778" 568802049 2 0 1 1 0 1.65734038329181 18 4.97 10.23 0 7 11.5129254649702 0 0 0 0 0 0 21 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 1 0 0
"779" 568806355 2 0 1 1 1 1.06955371838969 10 1.07 10.23 0 3 1.09861228866811 0 1 0 1 1 1 20 0 1 0 0 0 43.260292 -79.913012 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 0 0
"780" 568809890 2 1 1 1 0 1.47501882649786 15 1.61 10.23 0 2 11.5129254649702 0 0 1 0 1 0 30 0 1 0 0 0 43.252871 -79.924342 35250681 5.149 545.9654757 0.585208 10.35515054 25.69249297 0.145086 12.82083337 0 0 1 0
"781" 568810214 2 0 1 1 0 1.47501882649786 15 5.33 10.23 0 10 11.5129254649702 0 0 0 1 1 1 21 0 1 0 0 0 43.254172 -79.923765 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 0 1 0
"782" 568811859 2 0 1 1 0 1.25187527518365 12 10.66 10.23 0 6 11.5129254649702 0 0 0 1 0 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 0 0
"783" 568813477 2 0 1 1 0 1.06955371838969 10 1.07 10.23 0 2 11.5129254649702 0 0 0 1 1 1 19 0 1 0 0 0 43.257648 -79.923876 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 1 0
"784" 568815534 4 0 0 1 1 11.5129254649702 0 2.66 10.23 1 90 3.68887945411394 1 1 1 1 0 1 24 0 0 1 1 0 43.076196 -79.747773 35250814 9.2345 7.648782314 0.435475 1.539944641 0.31494986 0.004328 0 0 0 0 0
"785" 568818345 2 0 1 1 1 2.09917313544829 28 24.84 10.23 0 10 1.6094379124341 1 1 0 0 1 1 22 0 1 0 0 0 43.257878 -79.916677 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"786" 568819189 2 0 1 1 0 1.06955371838969 10 2.13 10.23 0 5 11.5129254649702 0 0 0 1 0 1 19 0 1 0 0 0 43.257905 -79.914817 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"787" 568822718 4 0 0 1 1 11.5129254649702 0 12.42 10.23 1 120 2.99573227355399 0 1 1 0 0 1 19 0 0 1 1 0 43.228989 -79.753002 35250248 8.1321 747.7888657 0.468283 6.604290761 33.52156984 0.141543 11.28224632 0 0 0 0
"788" 568827716 2 0 1 1 0 1.76270089894964 20 3.11 10.23 0 1 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.257553 -79.927162 35250679 6.8767 307.9100117 0.583669 9.653162301 18.34357516 0.077649 16.46633437 0 0 1 0
"789" 568844042 2 1 1 1 0 1.47501882649786 15 10.66 10.23 0 15 11.5129254649702 0 0 1 1 0 1 21 0 1 0 0 0 43.258632 -79.931756 35250679 6.8767 307.9100117 0.583669 9.653162301 18.34357516 0.077649 16.46633437 0 0 0 0
"790" 568849607 4 0 0 1 1 11.5129254649702 0 5.33 10.23 0 8 1.09861228866811 0 0 1 1 0 1 21 0 1 0 0 0 43.259156 -79.902437 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"791" 568851301 2 1 1 1 1 1.47501882649786 15 3.2 10.23 0 4 0.693147180559945 0 0 1 1 1 1 23 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"792" 568857158 4 0 0 1 1 11.5129254649702 0 6.58 10.23 1 36 2.99573227355399 1 0 0 0 0 1 19 0 0 1 1 0 43.221381 -79.851955 35250624 2.491 950.0493295 0.671368 9.738517192 7.308071765 0.174384 17.92336751 0 0 0 0
"793" 568860861 3 0 0 1 1 11.5129254649702 0 2 30 0 20 1.6094379124341 0 1 1 0 1 1 20 1 0 0 0 0 43.256344 -79.879967 35250405 3.7836 2621.461028 0.409125 21.89385996 81.5565653 0.341613 33.12070148 0 0 0 0
"794" 568861563 2 1 1 1 0 1.47501882649786 15 10.66 10.23 0 5 11.5129254649702 0 0 1 1 1 1 21 0 1 0 0 0 43.262216 -79.90513 35250677 9.358 1818.71805 0.286445 16.18344475 68.81635863 0.38294 35.43306805 0 0 0 0
"795" 568865649 4 0 0 1 1 11.5129254649702 0 0 10.23 1 60 2.99573227355399 0 1 0 0 1 1 24 0 0 1 1 0 43.225629 -79.829501 35250353 3.5476 3853.564547 0.398404 21.552436 123.8645747 0.236828 19.29636603 0 1 0 0
"796" 568870663 4 0 0 1 1 11.5129254649702 0 24.84 10.23 2 30 2.30258509299405 0 0 1 0 0 1 18 0 0 1 1 0 43.217833 -79.987283 35250152 8.6213 487.0896144 0.593472 8.985347139 24.1034036 0.144073 5.842369129 0 0 0 0
"797" 568872348 2 0 1 1 0 1.06955371838969 10 12.42 10.23 0 2 11.5129254649702 0 0 0 0 1 1 22 0 1 0 0 0 43.257576 -79.918433 35250668 0 1353.078253 0.153819 17.71570322 75.17101406 0.295856 30.38207455 1 0 0 0
"798" 568873075 1 1 1 1 0 2.07944154167984 0 6.21 10.23 0 6 11.5129254649702 0 0 1 0 1 1 21 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 1 0
"799" 568873759 3 0 0 1 1 11.5129254649702 0 10 5 0 20 2.19722457733622 0 1 1 0 1 1 26 1 0 0 0 0 43.257563 -79.879495 35250405 3.7836 2621.461028 0.409125 21.89385996 81.5565653 0.341613 33.12070148 0 1 0 0
"800" 568874671 4 0 0 1 1 11.5129254649702 0 24.84 10.23 1 60 3.40119738166216 0 0 0 0 1 1 21 0 0 1 1 0 43.205315 -79.826062 35250574 10.1581 1490.066225 0 11.3602649 231.7880795 0.366417 30.28882177 0 0 1 0
"801" 568878033 2 0 1 1 0 0.964193202731866 9 7.45 10.23 0 7 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"802" 568884292 4 0 0 1 1 11.5129254649702 0 24.84 10.23 1 70 3.13549421592915 1 1 0 0 0 1 19 0 0 1 1 0 43.196222 -79.79586 35250199 4.5299 105.2937052 0.501115 3.967330702 7.961231371 0.030968 2.444961259 0 0 1 0
"803" 568887832 2 0 1 1 0 1.76270089894964 20 24.84 10.23 0 7 11.5129254649702 0 0 0 0 0 1 20 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 1 0 0
"804" 568888527 2 0 1 1 0 1.06955371838969 10 12.42 10.23 0 5 11.5129254649702 0 0 0 0 0 1 23 0 1 0 0 0 43.258293 -79.909266 35250855 4.2154 1391.982183 0.701271 12.87040646 73.07906459 0.199425 6.605343875 0 1 0 0
"805" 568891371 2 0 1 0 1 1.76270089894964 20 0 10.23 0 0 1.6094379124341 0 1 0 0 0 1 21 0 1 0 0 0 43.258845 -79.904759 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 1 0
"806" 568892652 2 0 1 1 0 1.76270089894964 20 24.84 10.23 0 5 11.5129254649702 0 0 0 0 1 1 21 0 1 0 0 0 43.252871 -79.924342 35250681 5.149 545.9654757 0.585208 10.35515054 25.69249297 0.145086 12.82083337 0 0 0 0
"807" 568896760 3 0 0 1 1 11.5129254649702 0 2 8 2 45 2.70805020110221 0 0 1 0 1 1 27 0 0 1 1 0 43.225629 -79.829501 35250353 3.5476 3853.564547 0.398404 21.552436 123.8645747 0.236828 19.29636603 0 1 0 0
"808" 568898385 2 0 1 1 1 1.76270089894964 20 42.63 10.23 0 2 0.693147180559945 0 0 0 1 0 1 22 0 1 0 0 0 43.257621 -79.924838 35250680 4.8067 488.7095562 0.682357 10.18232626 30.07443422 0.250599 19.88144051 0 0 0 0
"809" 568899411 2 1 1 1 0 1.47501882649786 15 6.21 10.23 0 10 11.5129254649702 0 0 1 0 1 1 20 0 1 0 0 0 43.257934 -79.914077 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 0
"810" 568900576 4 0 0 1 1 11.5129254649702 0 24.84 10.23 3 120 2.99573227355399 1 0 0 0 1 1 21 0 0 1 1 0 43.223802 -79.861748 35250535 6.0718 827.9451191 0.718182 9.784024602 19.71297903 0.232862 19.80361776 0 1 0 0
"811" 568905786 2 0 1 1 1 1.06955371838969 10 0.21 10.23 0 1 0 0 1 0 1 0 1 22 0 1 0 0 0 43.260404 -79.912958 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"812" 568906663 2 0 1 1 1 1.47501882649786 15 49.69 10.23 0 2 0.693147180559945 0 1 0 0 0 1 21 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"813" 568907383 2 0 1 1 1 0.376406537829747 5 1.07 10.23 0 3 1.09861228866811 0 0 0 1 1 1 19 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 1
"814" 568908620 2 0 1 1 0 1.06955371838969 10 1.24 10.23 0 5 11.5129254649702 0 0 0 0 1 1 23 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 0 0 0
"815" 568914745 2 0 1 0 1 1.06955371838969 10 0 10.23 0 0 0 0 0 0 0 0 1 20 0 1 0 0 0 43.257878 -79.916677 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 0 1
"816" 568917784 2 1 1 0 1 1.76270089894964 20 0 10.23 0 0 2.07944154167984 0 0 1 0 0 1 19 0 0 1 1 0 43.257905 -79.914817 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"817" 568918020 2 1 1 1 1 0.712878774450959 7 6.21 10.23 1 30 1.09861228866811 0 0 1 0 0 1 24 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 1 0 0
"818" 568918834 2 1 1 0 1 1.06955371838969 10 0 10.23 0 0 1.38629436111989 0 1 1 1 0 1 20 0 1 0 0 0 43.258029 -79.912695 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 1 0
"819" 568919354 3 0 1 1 0 1.46967597006894 17.39130435 1 15 0 7 11.5129254649702 0 0 0 0 0 1 25 1 0 0 0 0 43.26302 -79.900741 35250503 3.3902 941.397976 0.805636 14.37620617 39.22491567 0.230931 22.63322192 0 0 1 0
"820" 568920680 2 1 1 1 0 1.47501882649786 15 3.73 10.23 0 5 11.5129254649702 0 0 1 0 0 1 21 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"821" 568923070 4 0 0 1 1 11.5129254649702 0 53.29 10.23 2 32 2.70805020110221 1 1 0 1 0 1 23 1 0 0 0 0 43.257315 -79.935414 35250963 3.5784 4091.346668 0.503834 4.643304097 13.37041395 0.084188 6.352265804 0 0 0 0
"822" 568924877 4 1 1 0 1 2.63728113024956 55.90062112 0 10.23 0 0 2.484906649788 1 0 1 0 1 1 22 0 0 1 1 0 43.282276 -79.934989 35250032 8.8899 216.2098415 0.35551 3.58032687 10.81049207 0.169175 2.962479438 0 0 0 0
"823" 568926324 2 0 1 1 0 1.47501882649786 15 37.27 10.23 1 6 11.5129254649702 0 0 0 0 0 1 19 0 1 0 0 0 43.261318 -79.907289 35250675 4.577 1688.572472 0.28083 19.4975356 109.5290252 0.356169 39.64003191 0 1 0 0
"824" 568928790 2 1 1 1 0 1.47501882649786 15 31.97 10.23 0 5 11.5129254649702 0 0 1 1 0 1 26 0 1 0 0 0 43.262216 -79.90513 35250677 9.358 1818.71805 0.286445 16.18344475 68.81635863 0.38294 35.43306805 0 0 0 0
"825" 568932617 2 1 1 1 0 1.06955371838969 10 4.58 10.23 0 2 11.5129254649702 0 0 1 1 0 1 20 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"826" 568935324 2 1 1 1 0 1.47501882649786 15 15.99 10.23 0 2 11.5129254649702 0 0 1 1 0 1 19 0 1 0 0 0 43.257705 -79.9222 35250670 9.8697 332.0281193 0.336606 11.88381306 29.76803829 0.313389 18.5668136 0 0 1 0
"827" 568936105 2 0 1 1 0 1.47501882649786 15 12.42 10.23 0 2 11.5129254649702 0 0 0 0 0 1 19 0 1 0 0 0 43.260301 -79.910886 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 0 1 0
"828" 568937092 3 0 1 1 0 2.51949809468262 42.62877442 10 15 0 10 11.5129254649702 0 0 0 1 0 1 20 1 0 0 0 0 43.26302 -79.900741 35250503 3.3902 941.397976 0.805636 14.37620617 39.22491567 0.230931 22.63322192 0 0 0 0
"829" 568937334 4 0 1 1 1 1.13320373340173 12.42236025 0 10.23 0 3 1.6094379124341 0 0 0 0 1 1 22 0 1 0 0 0 43.257822 -79.919413 35250669 5.4911 892.1743564 0.47946 14.30782564 45.88325261 0.268249 37.4575743 0 0 0 0
"830" 568939801 3 0 1 1 0 1.13320373340173 10.65719361 20 10 1 20 11.5129254649702 0 1 0 1 0 0 20 1 0 0 0 0 43.25222 -79.93953 35250964 6.3081 534.6674559 0.455743 13.55660792 15.27621303 0.074477 8.22849688 0 1 0 0
"831" 568961607 2 0 1 1 0 1.76270089894964 20 8.94 10.23 0 5 11.5129254649702 0 0 0 0 0 1 21 0 1 0 0 0 43.252363 -79.922035 35250667 5.269 1027.133442 0.134958 16.50261063 102.7133442 0.231917 31.43903392 1 0 0 0
"832" 568962749 4 0 0 1 1 11.5129254649702 0 12.42 10.23 3 120 4.24849524204936 1 1 0 0 1 1 20 0 0 1 1 0 43.190367 -79.769724 35250180 7.0814 198.6026521 0.6652 3.54117695 10.18475139 0.110505 8.153216579 0 0 0 0
"833" 568963601 2 0 1 1 0 1.47501882649786 15 3.11 10.23 0 7 11.5129254649702 0 0 0 0 0 1 19 0 1 0 0 0 43.258146 -79.910796 35250672 6.6385 1199.709838 0.499495 15.73366442 55.80045756 0.311577 35.69782751 0 1 0 0
